w1,w2,w3,d1,d2,d3,scenario_number
4.0,21.0,27.0,35,154,196,2699
4.0,21.0,28.0,35,154,203,2700
4.0,21.0,29.0,35,154,210,2701
4.0,21.0,30.0,35,154,217,2702
4.0,21.0,31.0,35,154,224,2703
4.0,21.0,32.0,35,154,231,2704
4.0,21.0,33.0,35,154,238,2705
4.0,21.0,34.0,35,154,245,2706
4.0,21.0,35.0,35,154,252,2707
4.0,21.0,36.0,35,154,259,2708
4.0,21.0,37.0,35,154,266,2709
4.0,21.0,38.0,35,154,273,2710
4.0,21.0,39.0,35,154,280,2711
4.0,21.0,40.0,35,154,287,2712
4.0,21.0,41.0,35,154,294,2713
4.0,21.0,42.0,35,154,301,2714
4.0,21.0,43.0,35,154,308,2715
4.0,21.0,44.0,35,154,315,2716
4.0,21.0,45.0,35,154,322,2717
4.0,21.0,46.0,35,154,329,2718
4.0,21.0,47.0,35,154,336,2719
4.0,21.0,48.0,35,154,343,2720
4.0,21.0,49.0,35,154,350,2721
4.0,22.0,28.0,35,161,203,2722
4.0,22.0,29.0,35,161,210,2723
4.0,22.0,30.0,35,161,217,2724
4.0,22.0,31.0,35,161,224,2725
4.0,22.0,32.0,35,161,231,2726
4.0,22.0,33.0,35,161,238,2727
4.0,22.0,34.0,35,161,245,2728
4.0,22.0,35.0,35,161,252,2729
4.0,22.0,36.0,35,161,259,2730
4.0,22.0,37.0,35,161,266,2731
4.0,22.0,38.0,35,161,273,2732
4.0,22.0,39.0,35,161,280,2733
4.0,22.0,40.0,35,161,287,2734
4.0,22.0,41.0,35,161,294,2735
4.0,22.0,42.0,35,161,301,2736
4.0,22.0,43.0,35,161,308,2737
4.0,22.0,44.0,35,161,315,2738
4.0,22.0,45.0,35,161,322,2739
4.0,22.0,46.0,35,161,329,2740
4.0,22.0,47.0,35,161,336,2741
4.0,22.0,48.0,35,161,343,2742
4.0,22.0,49.0,35,161,350,2743
4.0,23.0,29.0,35,168,210,2744
4.0,23.0,30.0,35,168,217,2745
4.0,23.0,31.0,35,168,224,2746
4.0,23.0,32.0,35,168,231,2747
4.0,23.0,33.0,35,168,238,2748
4.0,23.0,34.0,35,168,245,2749
4.0,23.0,35.0,35,168,252,2750
4.0,23.0,36.0,35,168,259,2751
4.0,23.0,37.0,35,168,266,2752
4.0,23.0,38.0,35,168,273,2753
4.0,23.0,39.0,35,168,280,2754
4.0,23.0,40.0,35,168,287,2755
4.0,23.0,41.0,35,168,294,2756
4.0,23.0,42.0,35,168,301,2757
4.0,23.0,43.0,35,168,308,2758
4.0,23.0,44.0,35,168,315,2759
4.0,23.0,45.0,35,168,322,2760
4.0,23.0,46.0,35,168,329,2761
4.0,23.0,47.0,35,168,336,2762
4.0,23.0,48.0,35,168,343,2763
4.0,23.0,49.0,35,168,350,2764
4.0,24.0,30.0,35,175,217,2765
4.0,24.0,31.0,35,175,224,2766
4.0,24.0,32.0,35,175,231,2767
4.0,24.0,33.0,35,175,238,2768
4.0,24.0,34.0,35,175,245,2769
4.0,24.0,35.0,35,175,252,2770
4.0,24.0,36.0,35,175,259,2771
4.0,24.0,37.0,35,175,266,2772
4.0,24.0,38.0,35,175,273,2773
4.0,24.0,39.0,35,175,280,2774
4.0,24.0,40.0,35,175,287,2775
4.0,24.0,41.0,35,175,294,2776
4.0,24.0,42.0,35,175,301,2777
4.0,24.0,43.0,35,175,308,2778
4.0,24.0,44.0,35,175,315,2779
4.0,24.0,45.0,35,175,322,2780
4.0,24.0,46.0,35,175,329,2781
4.0,24.0,47.0,35,175,336,2782
4.0,24.0,48.0,35,175,343,2783
4.0,24.0,49.0,35,175,350,2784
4.0,25.0,31.0,35,182,224,2785
4.0,25.0,32.0,35,182,231,2786
4.0,25.0,33.0,35,182,238,2787
4.0,25.0,34.0,35,182,245,2788
4.0,25.0,35.0,35,182,252,2789
4.0,25.0,36.0,35,182,259,2790
4.0,25.0,37.0,35,182,266,2791
4.0,25.0,38.0,35,182,273,2792
4.0,25.0,39.0,35,182,280,2793
4.0,25.0,40.0,35,182,287,2794
4.0,25.0,41.0,35,182,294,2795
4.0,25.0,42.0,35,182,301,2796
4.0,25.0,43.0,35,182,308,2797
4.0,25.0,44.0,35,182,315,2798
4.0,25.0,45.0,35,182,322,2799
4.0,25.0,46.0,35,182,329,2800
4.0,25.0,47.0,35,182,336,2801
4.0,25.0,48.0,35,182,343,2802
4.0,25.0,49.0,35,182,350,2803
4.0,26.0,32.0,35,189,231,2804
4.0,26.0,33.0,35,189,238,2805
4.0,26.0,34.0,35,189,245,2806
4.0,26.0,35.0,35,189,252,2807
4.0,26.0,36.0,35,189,259,2808
4.0,26.0,37.0,35,189,266,2809
4.0,26.0,38.0,35,189,273,2810
4.0,26.0,39.0,35,189,280,2811
4.0,26.0,40.0,35,189,287,2812
4.0,26.0,41.0,35,189,294,2813
4.0,26.0,42.0,35,189,301,2814
4.0,26.0,43.0,35,189,308,2815
4.0,26.0,44.0,35,189,315,2816
4.0,26.0,45.0,35,189,322,2817
4.0,26.0,46.0,35,189,329,2818
4.0,26.0,47.0,35,189,336,2819
4.0,26.0,48.0,35,189,343,2820
4.0,26.0,49.0,35,189,350,2821
4.0,27.0,33.0,35,196,238,2822
4.0,27.0,34.0,35,196,245,2823
4.0,27.0,35.0,35,196,252,2824
4.0,27.0,36.0,35,196,259,2825
4.0,27.0,37.0,35,196,266,2826
4.0,27.0,38.0,35,196,273,2827
4.0,27.0,39.0,35,196,280,2828
4.0,27.0,40.0,35,196,287,2829
4.0,27.0,41.0,35,196,294,2830
4.0,27.0,42.0,35,196,301,2831
4.0,27.0,43.0,35,196,308,2832
4.0,27.0,44.0,35,196,315,2833
4.0,27.0,45.0,35,196,322,2834
4.0,27.0,46.0,35,196,329,2835
4.0,27.0,47.0,35,196,336,2836
4.0,27.0,48.0,35,196,343,2837
4.0,27.0,49.0,35,196,350,2838
4.0,28.0,34.0,35,203,245,2839
4.0,28.0,35.0,35,203,252,2840
4.0,28.0,36.0,35,203,259,2841
4.0,28.0,37.0,35,203,266,2842
4.0,28.0,38.0,35,203,273,2843
4.0,28.0,39.0,35,203,280,2844
4.0,28.0,40.0,35,203,287,2845
4.0,28.0,41.0,35,203,294,2846
4.0,28.0,42.0,35,203,301,2847
4.0,28.0,43.0,35,203,308,2848
4.0,28.0,44.0,35,203,315,2849
4.0,28.0,45.0,35,203,322,2850
4.0,28.0,46.0,35,203,329,2851
4.0,28.0,47.0,35,203,336,2852
4.0,28.0,48.0,35,203,343,2853
4.0,28.0,49.0,35,203,350,2854
4.0,29.0,35.0,35,210,252,2855
4.0,29.0,36.0,35,210,259,2856
4.0,29.0,37.0,35,210,266,2857
4.0,29.0,38.0,35,210,273,2858
4.0,29.0,39.0,35,210,280,2859
4.0,29.0,40.0,35,210,287,2860
4.0,29.0,41.0,35,210,294,2861
4.0,29.0,42.0,35,210,301,2862
4.0,29.0,43.0,35,210,308,2863
4.0,29.0,44.0,35,210,315,2864
4.0,29.0,45.0,35,210,322,2865
4.0,29.0,46.0,35,210,329,2866
4.0,29.0,47.0,35,210,336,2867
4.0,29.0,48.0,35,210,343,2868
4.0,29.0,49.0,35,210,350,2869
4.0,30.0,36.0,35,217,259,2870
4.0,30.0,37.0,35,217,266,2871
4.0,30.0,38.0,35,217,273,2872
4.0,30.0,39.0,35,217,280,2873
4.0,30.0,40.0,35,217,287,2874
4.0,30.0,41.0,35,217,294,2875
4.0,30.0,42.0,35,217,301,2876
4.0,30.0,43.0,35,217,308,2877
4.0,30.0,44.0,35,217,315,2878
4.0,30.0,45.0,35,217,322,2879
4.0,30.0,46.0,35,217,329,2880
4.0,30.0,47.0,35,217,336,2881
4.0,30.0,48.0,35,217,343,2882
4.0,30.0,49.0,35,217,350,2883
4.0,31.0,37.0,35,224,266,2884
4.0,31.0,38.0,35,224,273,2885
4.0,31.0,39.0,35,224,280,2886
4.0,31.0,40.0,35,224,287,2887
4.0,31.0,41.0,35,224,294,2888
4.0,31.0,42.0,35,224,301,2889
4.0,31.0,43.0,35,224,308,2890
4.0,31.0,44.0,35,224,315,2891
4.0,31.0,45.0,35,224,322,2892
4.0,31.0,46.0,35,224,329,2893
4.0,31.0,47.0,35,224,336,2894
4.0,31.0,48.0,35,224,343,2895
4.0,31.0,49.0,35,224,350,2896
4.0,32.0,38.0,35,231,273,2897
4.0,32.0,39.0,35,231,280,2898
4.0,32.0,40.0,35,231,287,2899
4.0,32.0,41.0,35,231,294,2900
4.0,32.0,42.0,35,231,301,2901
4.0,32.0,43.0,35,231,308,2902
4.0,32.0,44.0,35,231,315,2903
4.0,32.0,45.0,35,231,322,2904
4.0,32.0,46.0,35,231,329,2905
4.0,32.0,47.0,35,231,336,2906
4.0,32.0,48.0,35,231,343,2907
4.0,32.0,49.0,35,231,350,2908
4.0,33.0,39.0,35,238,280,2909
4.0,33.0,40.0,35,238,287,2910
4.0,33.0,41.0,35,238,294,2911
4.0,33.0,42.0,35,238,301,2912
4.0,33.0,43.0,35,238,308,2913
4.0,33.0,44.0,35,238,315,2914
4.0,33.0,45.0,35,238,322,2915
4.0,33.0,46.0,35,238,329,2916
4.0,33.0,47.0,35,238,336,2917
4.0,33.0,48.0,35,238,343,2918
4.0,33.0,49.0,35,238,350,2919
4.0,34.0,40.0,35,245,287,2920
4.0,34.0,41.0,35,245,294,2921
4.0,34.0,42.0,35,245,301,2922
4.0,34.0,43.0,35,245,308,2923
4.0,34.0,44.0,35,245,315,2924
4.0,34.0,45.0,35,245,322,2925
4.0,34.0,46.0,35,245,329,2926
4.0,34.0,47.0,35,245,336,2927
4.0,34.0,48.0,35,245,343,2928
4.0,34.0,49.0,35,245,350,2929
4.0,35.0,41.0,35,252,294,2930
4.0,35.0,42.0,35,252,301,2931
4.0,35.0,43.0,35,252,308,2932
4.0,35.0,44.0,35,252,315,2933
4.0,35.0,45.0,35,252,322,2934
4.0,35.0,46.0,35,252,329,2935
4.0,35.0,47.0,35,252,336,2936
4.0,35.0,48.0,35,252,343,2937
4.0,35.0,49.0,35,252,350,2938
4.0,36.0,42.0,35,259,301,2939
4.0,36.0,43.0,35,259,308,2940
4.0,36.0,44.0,35,259,315,2941
4.0,36.0,45.0,35,259,322,2942
4.0,36.0,46.0,35,259,329,2943
4.0,36.0,47.0,35,259,336,2944
4.0,36.0,48.0,35,259,343,2945
4.0,36.0,49.0,35,259,350,2946
4.0,37.0,43.0,35,266,308,2947
4.0,37.0,44.0,35,266,315,2948
4.0,37.0,45.0,35,266,322,2949
4.0,37.0,46.0,35,266,329,2950
4.0,37.0,47.0,35,266,336,2951
4.0,37.0,48.0,35,266,343,2952
4.0,37.0,49.0,35,266,350,2953
4.0,38.0,44.0,35,273,315,2954
4.0,38.0,45.0,35,273,322,2955
4.0,38.0,46.0,35,273,329,2956
4.0,38.0,47.0,35,273,336,2957
4.0,38.0,48.0,35,273,343,2958
4.0,38.0,49.0,35,273,350,2959
4.0,39.0,45.0,35,280,322,2960
4.0,39.0,46.0,35,280,329,2961
4.0,39.0,47.0,35,280,336,2962
4.0,39.0,48.0,35,280,343,2963
4.0,39.0,49.0,35,280,350,2964
4.0,40.0,46.0,35,287,329,2965
4.0,40.0,47.0,35,287,336,2966
4.0,40.0,48.0,35,287,343,2967
4.0,40.0,49.0,35,287,350,2968
4.0,41.0,47.0,35,294,336,2969
4.0,41.0,48.0,35,294,343,2970
4.0,41.0,49.0,35,294,350,2971
4.0,42.0,48.0,35,301,343,2972
4.0,42.0,49.0,35,301,350,2973
4.0,43.0,49.0,35,308,350,2974
5.0,11.0,17.0,42,84,126,2975
5.0,11.0,18.0,42,84,133,2976
5.0,11.0,19.0,42,84,140,2977
5.0,11.0,20.0,42,84,147,2978
5.0,11.0,21.0,42,84,154,2979
5.0,11.0,22.0,42,84,161,2980
5.0,11.0,23.0,42,84,168,2981
5.0,11.0,24.0,42,84,175,2982
5.0,11.0,25.0,42,84,182,2983
5.0,11.0,26.0,42,84,189,2984
5.0,11.0,27.0,42,84,196,2985
5.0,11.0,28.0,42,84,203,2986
5.0,11.0,29.0,42,84,210,2987
5.0,11.0,30.0,42,84,217,2988
5.0,11.0,31.0,42,84,224,2989
5.0,11.0,32.0,42,84,231,2990
5.0,11.0,33.0,42,84,238,2991
5.0,11.0,34.0,42,84,245,2992
5.0,11.0,35.0,42,84,252,2993
5.0,11.0,36.0,42,84,259,2994
5.0,11.0,37.0,42,84,266,2995
5.0,11.0,38.0,42,84,273,2996
5.0,11.0,39.0,42,84,280,2997
5.0,11.0,40.0,42,84,287,2998
5.0,11.0,41.0,42,84,294,2999
5.0,11.0,42.0,42,84,301,3000
5.0,11.0,43.0,42,84,308,3001
5.0,11.0,44.0,42,84,315,3002
5.0,11.0,45.0,42,84,322,3003
5.0,11.0,46.0,42,84,329,3004
5.0,11.0,47.0,42,84,336,3005
5.0,11.0,48.0,42,84,343,3006
5.0,11.0,49.0,42,84,350,3007
5.0,11.0,50.0,42,84,357,3008
5.0,12.0,18.0,42,91,133,3009
5.0,12.0,19.0,42,91,140,3010
5.0,12.0,20.0,42,91,147,3011
5.0,12.0,21.0,42,91,154,3012
5.0,12.0,22.0,42,91,161,3013
5.0,12.0,23.0,42,91,168,3014
5.0,12.0,24.0,42,91,175,3015
5.0,12.0,25.0,42,91,182,3016
5.0,12.0,26.0,42,91,189,3017
5.0,12.0,27.0,42,91,196,3018
5.0,12.0,28.0,42,91,203,3019
5.0,12.0,29.0,42,91,210,3020
5.0,12.0,30.0,42,91,217,3021
5.0,12.0,31.0,42,91,224,3022
5.0,12.0,32.0,42,91,231,3023
5.0,12.0,33.0,42,91,238,3024
5.0,12.0,34.0,42,91,245,3025
5.0,12.0,35.0,42,91,252,3026
5.0,12.0,36.0,42,91,259,3027
5.0,12.0,37.0,42,91,266,3028
5.0,12.0,38.0,42,91,273,3029
5.0,12.0,39.0,42,91,280,3030
5.0,12.0,40.0,42,91,287,3031
5.0,12.0,41.0,42,91,294,3032
5.0,12.0,42.0,42,91,301,3033
5.0,12.0,43.0,42,91,308,3034
5.0,12.0,44.0,42,91,315,3035
5.0,12.0,45.0,42,91,322,3036
5.0,12.0,46.0,42,91,329,3037
5.0,12.0,47.0,42,91,336,3038
5.0,12.0,48.0,42,91,343,3039
5.0,12.0,49.0,42,91,350,3040
5.0,12.0,50.0,42,91,357,3041
5.0,13.0,19.0,42,98,140,3042
5.0,13.0,20.0,42,98,147,3043
5.0,13.0,21.0,42,98,154,3044
5.0,13.0,22.0,42,98,161,3045
5.0,13.0,23.0,42,98,168,3046
5.0,13.0,24.0,42,98,175,3047
5.0,13.0,25.0,42,98,182,3048
5.0,13.0,26.0,42,98,189,3049
5.0,13.0,27.0,42,98,196,3050
5.0,13.0,28.0,42,98,203,3051
5.0,13.0,29.0,42,98,210,3052
5.0,13.0,30.0,42,98,217,3053
5.0,13.0,31.0,42,98,224,3054
5.0,13.0,32.0,42,98,231,3055
5.0,13.0,33.0,42,98,238,3056
5.0,13.0,34.0,42,98,245,3057
5.0,13.0,35.0,42,98,252,3058
5.0,13.0,36.0,42,98,259,3059
5.0,13.0,37.0,42,98,266,3060
5.0,13.0,38.0,42,98,273,3061
5.0,13.0,39.0,42,98,280,3062
5.0,13.0,40.0,42,98,287,3063
5.0,13.0,41.0,42,98,294,3064
5.0,13.0,42.0,42,98,301,3065
5.0,13.0,43.0,42,98,308,3066
5.0,13.0,44.0,42,98,315,3067
5.0,13.0,45.0,42,98,322,3068
5.0,13.0,46.0,42,98,329,3069
5.0,13.0,47.0,42,98,336,3070
5.0,13.0,48.0,42,98,343,3071
5.0,13.0,49.0,42,98,350,3072
5.0,13.0,50.0,42,98,357,3073
5.0,14.0,20.0,42,105,147,3074
5.0,14.0,21.0,42,105,154,3075
5.0,14.0,22.0,42,105,161,3076
5.0,14.0,23.0,42,105,168,3077
5.0,14.0,24.0,42,105,175,3078
5.0,14.0,25.0,42,105,182,3079
5.0,14.0,26.0,42,105,189,3080
5.0,14.0,27.0,42,105,196,3081
5.0,14.0,28.0,42,105,203,3082
5.0,14.0,29.0,42,105,210,3083
5.0,14.0,30.0,42,105,217,3084
5.0,14.0,31.0,42,105,224,3085
5.0,14.0,32.0,42,105,231,3086
5.0,14.0,33.0,42,105,238,3087
5.0,14.0,34.0,42,105,245,3088
5.0,14.0,35.0,42,105,252,3089
5.0,14.0,36.0,42,105,259,3090
5.0,14.0,37.0,42,105,266,3091
5.0,14.0,38.0,42,105,273,3092
5.0,14.0,39.0,42,105,280,3093
5.0,14.0,40.0,42,105,287,3094
5.0,14.0,41.0,42,105,294,3095
5.0,14.0,42.0,42,105,301,3096
5.0,14.0,43.0,42,105,308,3097
5.0,14.0,44.0,42,105,315,3098
5.0,14.0,45.0,42,105,322,3099
5.0,14.0,46.0,42,105,329,3100
5.0,14.0,47.0,42,105,336,3101
5.0,14.0,48.0,42,105,343,3102
5.0,14.0,49.0,42,105,350,3103
5.0,14.0,50.0,42,105,357,3104
5.0,15.0,21.0,42,112,154,3105
5.0,15.0,22.0,42,112,161,3106
5.0,15.0,23.0,42,112,168,3107
5.0,15.0,24.0,42,112,175,3108
5.0,15.0,25.0,42,112,182,3109
5.0,15.0,26.0,42,112,189,3110
5.0,15.0,27.0,42,112,196,3111
5.0,15.0,28.0,42,112,203,3112
5.0,15.0,29.0,42,112,210,3113
5.0,15.0,30.0,42,112,217,3114
5.0,15.0,31.0,42,112,224,3115
5.0,15.0,32.0,42,112,231,3116
5.0,15.0,33.0,42,112,238,3117
5.0,15.0,34.0,42,112,245,3118
5.0,15.0,35.0,42,112,252,3119
5.0,15.0,36.0,42,112,259,3120
5.0,15.0,37.0,42,112,266,3121
5.0,15.0,38.0,42,112,273,3122
5.0,15.0,39.0,42,112,280,3123
5.0,15.0,40.0,42,112,287,3124
5.0,15.0,41.0,42,112,294,3125
5.0,15.0,42.0,42,112,301,3126
5.0,15.0,43.0,42,112,308,3127
5.0,15.0,44.0,42,112,315,3128
5.0,15.0,45.0,42,112,322,3129
5.0,15.0,46.0,42,112,329,3130
5.0,15.0,47.0,42,112,336,3131
5.0,15.0,48.0,42,112,343,3132
5.0,15.0,49.0,42,112,350,3133
5.0,15.0,50.0,42,112,357,3134
5.0,16.0,22.0,42,119,161,3135
5.0,16.0,23.0,42,119,168,3136
5.0,16.0,24.0,42,119,175,3137
5.0,16.0,25.0,42,119,182,3138
5.0,16.0,26.0,42,119,189,3139
5.0,16.0,27.0,42,119,196,3140
5.0,16.0,28.0,42,119,203,3141
5.0,16.0,29.0,42,119,210,3142
5.0,16.0,30.0,42,119,217,3143
5.0,16.0,31.0,42,119,224,3144
5.0,16.0,32.0,42,119,231,3145
5.0,16.0,33.0,42,119,238,3146
5.0,16.0,34.0,42,119,245,3147
5.0,16.0,35.0,42,119,252,3148
5.0,16.0,36.0,42,119,259,3149
5.0,16.0,37.0,42,119,266,3150
5.0,16.0,38.0,42,119,273,3151
5.0,16.0,39.0,42,119,280,3152
5.0,16.0,40.0,42,119,287,3153
5.0,16.0,41.0,42,119,294,3154
5.0,16.0,42.0,42,119,301,3155
5.0,16.0,43.0,42,119,308,3156
5.0,16.0,44.0,42,119,315,3157
5.0,16.0,45.0,42,119,322,3158
5.0,16.0,46.0,42,119,329,3159
5.0,16.0,47.0,42,119,336,3160
5.0,16.0,48.0,42,119,343,3161
5.0,16.0,49.0,42,119,350,3162
5.0,16.0,50.0,42,119,357,3163
5.0,17.0,23.0,42,126,168,3164
5.0,17.0,24.0,42,126,175,3165
5.0,17.0,25.0,42,126,182,3166
5.0,17.0,26.0,42,126,189,3167
5.0,17.0,27.0,42,126,196,3168
5.0,17.0,28.0,42,126,203,3169
5.0,17.0,29.0,42,126,210,3170
5.0,17.0,30.0,42,126,217,3171
5.0,17.0,31.0,42,126,224,3172
5.0,17.0,32.0,42,126,231,3173
5.0,17.0,33.0,42,126,238,3174
5.0,17.0,34.0,42,126,245,3175
5.0,17.0,35.0,42,126,252,3176
5.0,17.0,36.0,42,126,259,3177
5.0,17.0,37.0,42,126,266,3178
5.0,17.0,38.0,42,126,273,3179
5.0,17.0,39.0,42,126,280,3180
5.0,17.0,40.0,42,126,287,3181
5.0,17.0,41.0,42,126,294,3182
5.0,17.0,42.0,42,126,301,3183
5.0,17.0,43.0,42,126,308,3184
5.0,17.0,44.0,42,126,315,3185
5.0,17.0,45.0,42,126,322,3186
5.0,17.0,46.0,42,126,329,3187
5.0,17.0,47.0,42,126,336,3188
5.0,17.0,48.0,42,126,343,3189
5.0,17.0,49.0,42,126,350,3190
5.0,17.0,50.0,42,126,357,3191
5.0,18.0,24.0,42,133,175,3192
5.0,18.0,25.0,42,133,182,3193
5.0,18.0,26.0,42,133,189,3194
5.0,18.0,27.0,42,133,196,3195
5.0,18.0,28.0,42,133,203,3196
5.0,18.0,29.0,42,133,210,3197
5.0,18.0,30.0,42,133,217,3198
5.0,18.0,31.0,42,133,224,3199
5.0,18.0,32.0,42,133,231,3200
5.0,18.0,33.0,42,133,238,3201
5.0,18.0,34.0,42,133,245,3202
5.0,18.0,35.0,42,133,252,3203
5.0,18.0,36.0,42,133,259,3204
5.0,18.0,37.0,42,133,266,3205
5.0,18.0,38.0,42,133,273,3206
5.0,18.0,39.0,42,133,280,3207
5.0,18.0,40.0,42,133,287,3208
5.0,18.0,41.0,42,133,294,3209
5.0,18.0,42.0,42,133,301,3210
5.0,18.0,43.0,42,133,308,3211
5.0,18.0,44.0,42,133,315,3212
5.0,18.0,45.0,42,133,322,3213
5.0,18.0,46.0,42,133,329,3214
5.0,18.0,47.0,42,133,336,3215
5.0,18.0,48.0,42,133,343,3216
5.0,18.0,49.0,42,133,350,3217
5.0,18.0,50.0,42,133,357,3218
5.0,19.0,25.0,42,140,182,3219
5.0,19.0,26.0,42,140,189,3220
5.0,19.0,27.0,42,140,196,3221
5.0,19.0,28.0,42,140,203,3222
5.0,19.0,29.0,42,140,210,3223
5.0,19.0,30.0,42,140,217,3224
5.0,19.0,31.0,42,140,224,3225
5.0,19.0,32.0,42,140,231,3226
5.0,19.0,33.0,42,140,238,3227
5.0,19.0,34.0,42,140,245,3228
5.0,19.0,35.0,42,140,252,3229
5.0,19.0,36.0,42,140,259,3230
5.0,19.0,37.0,42,140,266,3231
5.0,19.0,38.0,42,140,273,3232
5.0,19.0,39.0,42,140,280,3233
5.0,19.0,40.0,42,140,287,3234
5.0,19.0,41.0,42,140,294,3235
5.0,19.0,42.0,42,140,301,3236
5.0,19.0,43.0,42,140,308,3237
5.0,19.0,44.0,42,140,315,3238
5.0,19.0,45.0,42,140,322,3239
5.0,19.0,46.0,42,140,329,3240
5.0,19.0,47.0,42,140,336,3241
5.0,19.0,48.0,42,140,343,3242
5.0,19.0,49.0,42,140,350,3243
5.0,19.0,50.0,42,140,357,3244
5.0,20.0,26.0,42,147,189,3245
5.0,20.0,27.0,42,147,196,3246
5.0,20.0,28.0,42,147,203,3247
5.0,20.0,29.0,42,147,210,3248
5.0,20.0,30.0,42,147,217,3249
5.0,20.0,31.0,42,147,224,3250
5.0,20.0,32.0,42,147,231,3251
5.0,20.0,33.0,42,147,238,3252
5.0,20.0,34.0,42,147,245,3253
5.0,20.0,35.0,42,147,252,3254
5.0,20.0,36.0,42,147,259,3255
5.0,20.0,37.0,42,147,266,3256
5.0,20.0,38.0,42,147,273,3257
5.0,20.0,39.0,42,147,280,3258
5.0,20.0,40.0,42,147,287,3259
5.0,20.0,41.0,42,147,294,3260
5.0,20.0,42.0,42,147,301,3261
5.0,20.0,43.0,42,147,308,3262
5.0,20.0,44.0,42,147,315,3263
5.0,20.0,45.0,42,147,322,3264
5.0,20.0,46.0,42,147,329,3265
5.0,20.0,47.0,42,147,336,3266
5.0,20.0,48.0,42,147,343,3267
5.0,20.0,49.0,42,147,350,3268
5.0,20.0,50.0,42,147,357,3269
5.0,21.0,27.0,42,154,196,3270
5.0,21.0,28.0,42,154,203,3271
5.0,21.0,29.0,42,154,210,3272
5.0,21.0,30.0,42,154,217,3273
5.0,21.0,31.0,42,154,224,3274
5.0,21.0,32.0,42,154,231,3275
5.0,21.0,33.0,42,154,238,3276
5.0,21.0,34.0,42,154,245,3277
5.0,21.0,35.0,42,154,252,3278
5.0,21.0,36.0,42,154,259,3279
5.0,21.0,37.0,42,154,266,3280
5.0,21.0,38.0,42,154,273,3281
5.0,21.0,39.0,42,154,280,3282
5.0,21.0,40.0,42,154,287,3283
5.0,21.0,41.0,42,154,294,3284
5.0,21.0,42.0,42,154,301,3285
5.0,21.0,43.0,42,154,308,3286
5.0,21.0,44.0,42,154,315,3287
5.0,21.0,45.0,42,154,322,3288
5.0,21.0,46.0,42,154,329,3289
5.0,21.0,47.0,42,154,336,3290
5.0,21.0,48.0,42,154,343,3291
5.0,21.0,49.0,42,154,350,3292
5.0,21.0,50.0,42,154,357,3293
5.0,22.0,28.0,42,161,203,3294
5.0,22.0,29.0,42,161,210,3295
5.0,22.0,30.0,42,161,217,3296
5.0,22.0,31.0,42,161,224,3297
5.0,22.0,32.0,42,161,231,3298
5.0,22.0,33.0,42,161,238,3299
5.0,22.0,34.0,42,161,245,3300
5.0,22.0,35.0,42,161,252,3301
5.0,22.0,36.0,42,161,259,3302
5.0,22.0,37.0,42,161,266,3303
5.0,22.0,38.0,42,161,273,3304
5.0,22.0,39.0,42,161,280,3305
5.0,22.0,40.0,42,161,287,3306
5.0,22.0,41.0,42,161,294,3307
5.0,22.0,42.0,42,161,301,3308
5.0,22.0,43.0,42,161,308,3309
5.0,22.0,44.0,42,161,315,3310
5.0,22.0,45.0,42,161,322,3311
5.0,22.0,46.0,42,161,329,3312
5.0,22.0,47.0,42,161,336,3313
5.0,22.0,48.0,42,161,343,3314
5.0,22.0,49.0,42,161,350,3315
5.0,22.0,50.0,42,161,357,3316
5.0,23.0,29.0,42,168,210,3317
5.0,23.0,30.0,42,168,217,3318
5.0,23.0,31.0,42,168,224,3319
5.0,23.0,32.0,42,168,231,3320
5.0,23.0,33.0,42,168,238,3321
5.0,23.0,34.0,42,168,245,3322
5.0,23.0,35.0,42,168,252,3323
5.0,23.0,36.0,42,168,259,3324
5.0,23.0,37.0,42,168,266,3325
5.0,23.0,38.0,42,168,273,3326
5.0,23.0,39.0,42,168,280,3327
5.0,23.0,40.0,42,168,287,3328
5.0,23.0,41.0,42,168,294,3329
5.0,23.0,42.0,42,168,301,3330
5.0,23.0,43.0,42,168,308,3331
5.0,23.0,44.0,42,168,315,3332
5.0,23.0,45.0,42,168,322,3333
5.0,23.0,46.0,42,168,329,3334
5.0,23.0,47.0,42,168,336,3335
5.0,23.0,48.0,42,168,343,3336
5.0,23.0,49.0,42,168,350,3337
5.0,23.0,50.0,42,168,357,3338
5.0,24.0,30.0,42,175,217,3339
5.0,24.0,31.0,42,175,224,3340
5.0,24.0,32.0,42,175,231,3341
5.0,24.0,33.0,42,175,238,3342
5.0,24.0,34.0,42,175,245,3343
5.0,24.0,35.0,42,175,252,3344
5.0,24.0,36.0,42,175,259,3345
5.0,24.0,37.0,42,175,266,3346
5.0,24.0,38.0,42,175,273,3347
5.0,24.0,39.0,42,175,280,3348
5.0,24.0,40.0,42,175,287,3349
5.0,24.0,41.0,42,175,294,3350
5.0,24.0,42.0,42,175,301,3351
5.0,24.0,43.0,42,175,308,3352
5.0,24.0,44.0,42,175,315,3353
5.0,24.0,45.0,42,175,322,3354
5.0,24.0,46.0,42,175,329,3355
5.0,24.0,47.0,42,175,336,3356
5.0,24.0,48.0,42,175,343,3357
5.0,24.0,49.0,42,175,350,3358
5.0,24.0,50.0,42,175,357,3359
5.0,25.0,31.0,42,182,224,3360
5.0,25.0,32.0,42,182,231,3361
5.0,25.0,33.0,42,182,238,3362
5.0,25.0,34.0,42,182,245,3363
